id,text,favorites,retweets,date,tweet_datetime,date_part,time_part,hour,year,month,text_topic_modelling,text_EDA,text_sentiment_analysis,text_LSTM,60mins_price_diff_abs,60mins_price_diff_perc,45mins_price_diff_abs,45mins_price_diff_perc,30mins_price_diff_abs,30mins_price_diff_perc,15mins_price_diff_abs,15mins_price_diff_perc
8.99009e+17,"Our great country has been divided for decades. Sometimes you need protest in order to heal, &amp, we will heal, &amp, be stronger than ever before! I want to applaud the many protestors in Boston who are speaking out against bigotry and hate. Our country will soon come together as one! ",133826,25997,2017-08-19 20:41:00,2017-08-20 04:41:00,2017-08-20,04:41:00,4,2017,8,great country ha divided decade sometimes need protest order heal amp heal amp stronger ever want applaud many protestors boston speaking bigotry hate country soon come together one,"Our great country has been divided for decades. Sometimes you need protest in order to heal, &amp, we will heal, &amp, be stronger than ever before! I want to applaud the many protestors in Boston who are speaking out against bigotry and hate. Our country will soon come together as one! ","Our great country has been divided for decades. Sometimes you need protest in order to heal, &amp, we will heal, &amp, be stronger than ever before! I want to applaud the many protestors in Boston who are speaking out against bigotry and hate. Our country will soon come together as one!",our great country ha been divided for decade sometimes you need protest in order to heal amp we will heal amp be stronger than ever before i want to applaud the many protestors in boston who are speaking out against bigotry and hate our country will soon come together a one,-0.0041071428571513025,-1.6931381662001324e-05,-0.003080357142863477,-1.2698536246500995e-05,-0.0020535714285756512,-8.465690831000662e-06,-0.0010267857142878256,-4.232845415500331e-06
8.769e+17,"Karen Handle's opponent in #GA06 can't even vote in the district he wants to represent.... because he doesn't live there! He wants to raise taxes &amp, kill healthcare. On Tuesday, #VoteKarenHandel. ",4996,1458,2017-06-19 08:29:00,2017-06-19 16:29:00,2017-06-19,16:29:00,16,2017,6,karen handles opponent cant even vote district want represent doesnt live want raise tax amp kill healthcare tuesday,"Karen Handle's opponent in #GA06 can't even vote in the district he wants to represent.... because he doesn't live there! He wants to raise taxes &amp, kill healthcare. On Tuesday, #VoteKarenHandel. ","Karen Handle's opponent in can't even vote in the district he wants to represent.... because he doesn't live there! He wants to raise taxes &amp, kill healthcare. On Tuesday, .",karen handles opponent in cant even vote in the district he want to represent because he doesnt live there he want to raise tax amp kill healthcare on tuesday,0.043333333333350765,0.00017734124548128,0.03999999999999204,0.0001636996112133908,0.05000000000001137,0.00020462451401682575,0.05000000000001137,0.00020462451401682575
8.76899e+17,"Ralph Norman, who is running for Congress in SC's 5th District, will be a fantastic help to me in cutting taxes, and.... getting great border security and healthcare. #VoteRalphNorman tomorrow! ",44290,10271,2017-06-19 20:27:00,2017-06-20 04:27:00,2017-06-20,04:27:00,4,2017,6,ralph norman running congress scs th district fantastic help cutting tax getting great border security healthcare tomorrow,"Ralph Norman, who is running for Congress in SC's 5th District, will be a fantastic help to me in cutting taxes, and.... getting great border security and healthcare. #VoteRalphNorman tomorrow! ","Ralph Norman, who is running for Congress in SC's th District, will be a fantastic help to me in cutting taxes, and.... getting great border security and healthcare. tomorrow!",ralph norman who is running for congress in scs th district will be a fantastic help to me in cutting tax and getting great border security and healthcare tomorrow,0.0024999999999977263,1.0227458681057627e-05,0.0037499999999965894,1.534118802158644e-05,-0.006000000000000227,-2.4545900834561558e-05,-0.036000000000001364,-0.00014727540500736935
8.47573e+17,The meeting next week with China will be a very difficult one in that we can no longer have massive trade deficits... and job losses. American companies must be prepared to look at other alternatives. ,48486,9688,2017-03-30 22:16:00,2017-03-31 06:16:00,2017-03-31,06:16:00,6,2017,3,meeting next week china difficult one longer massive trade deficit job loss american company must prepared look alternative,The meeting next week with China will be a very difficult one in that we can no longer have massive trade deficits... and job losses. American companies must be prepared to look at other alternatives. ,The meeting next week with China will be a very difficult one in that we can no longer have massive trade deficits... and job losses. American companies must be prepared to look at other alternatives.,the meeting next week with china will be a very difficult one in that we can no longer have massive trade deficit and job loss american company must be prepared to look at other alternative,-0.0049999999999954525,-2.1211157068598803e-05,-0.020000000000010232,-8.484462827451578e-05,-0.07499999999998863,-0.0003181673560292232,-0.014999999999986358,-6.36334712057964e-05
1.0784e+18,There is right now a full scale manhunt going on in California for an illegal immigrant accused of shooting and killing a police officer during a traffic stop. Time to get tough on Border Security. Build the Wall! I totally agree! https://t.co/KO8E3bfWfn ,157638,37035,2018-12-27 21:04:00,2018-12-28 05:04:00,2018-12-28,05:04:00,5,2018,12,right full scale manhunt going california illegal immigrant accused shooting killing police officer traffic stop time get tough border security build wall totally agree,There is right now a full scale manhunt going on in California for an illegal immigrant accused of shooting and killing a police officer during a traffic stop. Time to get tough on Border Security. Build the Wall! I totally agree! https://t.co/KO8E3bfWfn ,There is right now a full scale manhunt going on in California for an illegal immigrant accused of shooting and killing a police officer during a traffic stop. Time to get tough on Border Security. Build the Wall! I totally agree!,there is right now a full scale manhunt going on in california for an illegal immigrant accused of shooting and killing a police officer during a traffic stop time to get tough on border security build the wall i totally agree,0.28999999999999204,0.0011629772216874882,0.6999999999999886,0.002807186397176727,0.7199999999999989,0.00288739172281039,0.38999999999998636,0.0015640038498555757
1.07588e+18,"General Jim Mattis will be retiring, with distinction, at the end of February, after having served my Administration as Secretary of Defense for the past two years. During Jim’s tenure, tremendous progress has been made, especially with respect to the purchase of new fighting.... equipment. General Mattis was a great help to me in getting allies and other countries to pay their share of military obligations. A new Secretary of Defense will be named shortly. I greatly thank Jim for his service! ",79102,16920,2018-12-20 22:21:00,2018-12-21 06:21:00,2018-12-21,06:21:00,6,2018,12,general jim mattis retiring distinction end february served administration secretary defense past two year jims tenure tremendous progress ha made especially respect purchase new fighting equipment general mattis wa great help getting ally country pay share military obligation new secretary defense named shortly greatly thank jim service,"General Jim Mattis will be retiring, with distinction, at the end of February, after having served my Administration as Secretary of Defense for the past two years. During Jim’s tenure, tremendous progress has been made, especially with respect to the purchase of new fighting.... equipment. General Mattis was a great help to me in getting allies and other countries to pay their share of military obligations. A new Secretary of Defense will be named shortly. I greatly thank Jim for his service! ","General Jim Mattis will be retiring, with distinction, at the end of February, after having served my Administration as Secretary of Defense for the past two years. During Jim’s tenure, tremendous progress has been made, especially with respect to the purchase of new fighting.... equipment. General Mattis was a great help to me in getting allies and other countries to pay their share of military obligations. A new Secretary of Defense will be named shortly. I greatly thank Jim for his service!",general jim mattis will be retiring with distinction at the end of february after having served my administration a secretary of defense for the past two year during jim s tenure tremendous progress ha been made especially with respect to the purchase of new fighting equipment general mattis wa a great help to me in getting ally and other country to pay their share of military obligation a new secretary of defense will be named shortly i greatly thank jim for his service,0.010000000000019327,4.053999270287967e-05,0.0800000000000125,0.0003243199416224612,0.17000000000001592,0.0006891798759476869,0.0800000000000125,0.0003243199416224612
1.07521e+18,"America is the greatest Country in the world and my job is to fight for ALL citizens, even those who have made mistakes. Congratulations to the Senate on the bi-partisan passing of a historic Criminal Justice Reform Bill.... This will keep our communities safer, and provide hope and a second chance, to those who earn it. In addition to everything else, billions of dollars will be saved. I look forward to signing this into law! ",85137,16735,2018-12-19 02:07:00,2018-12-19 10:07:00,2018-12-19,10:07:00,10,2018,12,america greatest country world job fight citizen even made mistake congratulation senate bipartisan passing historic criminal justice reform bill keep community safer provide hope second chance earn addition everything else billion dollar saved look forward signing law,"America is the greatest Country in the world and my job is to fight for ALL citizens, even those who have made mistakes. Congratulations to the Senate on the bi-partisan passing of a historic Criminal Justice Reform Bill.... This will keep our communities safer, and provide hope and a second chance, to those who earn it. In addition to everything else, billions of dollars will be saved. I look forward to signing this into law! ","America is the greatest Country in the world and my job is to fight for ALL citizens, even those who have made mistakes. Congratulations to the Senate on the bi-partisan passing of a historic Criminal Justice Reform Bill.... This will keep our communities safer, and provide hope and a second chance, to those who earn it. In addition to everything else, billions of dollars will be saved. I look forward to signing this into law!",america is the greatest country in the world and my job is to fight for all citizen even those who have made mistake congratulation to the senate on the bipartisan passing of a historic criminal justice reform bill this will keep our community safer and provide hope and a second chance to those who earn it in addition to everything else billion of dollar will be saved i look forward to signing this into law,0.37000000000000455,0.001439744737149323,0.5600000000000023,0.002179073115685444,0.5600000000000023,0.002179073115685444,0.45999999999997954,0.0017899529164558136
1.0752e+18,"The Democrats, are saying loud and clear that they do not want to build a Concrete Wall - but we are not building a Concrete Wall, we are building artistically designed steel slats, so that you can easily see through it.... It will be beautiful and, at the same time, give our Country the security that our citizens deserve. It will go up fast and save us BILLIONS of dollars a month once completed! ",86158,18598,2018-12-19 01:13:00,2018-12-19 09:13:00,2018-12-19,09:13:00,9,2018,12,democrat saying loud clear want build concrete wall building concrete wall building artistically designed steel slat easily see beautiful time give country security citizen deserve go fast save u billion dollar month completed,"The Democrats, are saying loud and clear that they do not want to build a Concrete Wall - but we are not building a Concrete Wall, we are building artistically designed steel slats, so that you can easily see through it.... It will be beautiful and, at the same time, give our Country the security that our citizens deserve. It will go up fast and save us BILLIONS of dollars a month once completed! ","The Democrats, are saying loud and clear that they do not want to build a Concrete Wall - but we are not building a Concrete Wall, we are building artistically designed steel slats, so that you can easily see through it.... It will be beautiful and, at the same time, give our Country the security that our citizens deserve. It will go up fast and save us BILLIONS of dollars a month once completed!",the democrat are saying loud and clear that they do not want to build a concrete wall but we are not building a concrete wall we are building artistically designed steel slat so that you can easily see through it it will be beautiful and at the same time give our country the security that our citizen deserve it will go up fast and save u billion of dollar a month once completed,1.5348999999999933,0.0060083746933473885,1.609899999999982,0.00630196261568825,0.38989999999998304,0.0015262657456095218,-0.12010000000000787,-0.00047013212630860106
1.0744e+18,"Required television watching is last weeks @marthamaccallum interview with the wonderful wife of Rod Blagojevich and the @trish_regan interview with a Jerome Corsi. If that doesn’t tell you something about what has been going on in our Country, nothing will. Very sad! “It looks here as though General Flynn’s defenses are incidental to something larger which is for the prosecution to figure out if it can find a path to Donald Trump without quite knowing what that crime might be. It stops looking like prosecution and more looking like...... ",55739,12983,2018-12-16 20:29:00,2018-12-17 04:29:00,2018-12-17,04:29:00,4,2018,12,required television watching last week interview wonderful wife rod blagojevich interview jerome corsi doesnt tell something ha going country nothing sad look though general flynns defense incidental something larger prosecution figure find path donald trump without quite knowing crime might stop looking like prosecution looking like,"Required television watching is last weeks @marthamaccallum interview with the wonderful wife of Rod Blagojevich and the @trish_regan interview with a Jerome Corsi. If that doesn’t tell you something about what has been going on in our Country, nothing will. Very sad! “It looks here as though General Flynn’s defenses are incidental to something larger which is for the prosecution to figure out if it can find a path to Donald Trump without quite knowing what that crime might be. It stops looking like prosecution and more looking like...... ","Required television watching is last weeks interview with the wonderful wife of Rod Blagojevich and the interview with a Jerome Corsi. If that doesn’t tell you something about what has been going on in our Country, nothing will. Very sad! “It looks here as though General Flynn’s defenses are incidental to something larger which is for the prosecution to figure out if it can find a path to Donald Trump without quite knowing what that crime might be. It stops looking like prosecution and more looking like......",required television watching is last week interview with the wonderful wife of rod blagojevich and the interview with a jerome corsi if that doesn t tell you something about what ha been going on in our country nothing will very sad it look here a though general flynn s defense are incidental to something larger which is for the prosecution to figure out if it can find a path to donald trump without quite knowing what that crime might be it stop looking like prosecution and more looking like,0.5749999999999886,0.0022056849131151506,0.3299999999999841,0.0012658713414399636,0.08999999999997499,0.0003452376385744562,-0.05500000000000682,-0.00021097855690669693
1.0737e+18,"I am pleased to announce that Mick Mulvaney, Director of the Office of Management &amp, Budget, will be named Acting White House Chief of Staff, replacing General John Kelly, who has served our Country with distinction. Mick has done an outstanding job while in the Administration.... I look forward to working with him in this new capacity as we continue to MAKE AMERICA GREAT AGAIN! John will be staying until the end of the year. He is a GREAT PATRIOT and I want to personally thank him for his service! ",69511,14273,2018-12-14 22:18:00,2018-12-15 06:18:00,2018-12-15,06:18:00,6,2018,12,pleased announce mick mulvaney director office management amp budget named acting white house chief staff replacing general john kelly ha served country distinction mick ha done outstanding job administration look forward working new capacity continue make america great john staying end year great patriot want personally thank service,"I am pleased to announce that Mick Mulvaney, Director of the Office of Management &amp, Budget, will be named Acting White House Chief of Staff, replacing General John Kelly, who has served our Country with distinction. Mick has done an outstanding job while in the Administration.... I look forward to working with him in this new capacity as we continue to MAKE AMERICA GREAT AGAIN! John will be staying until the end of the year. He is a GREAT PATRIOT and I want to personally thank him for his service! ","I am pleased to announce that Mick Mulvaney, Director of the Office of Management &amp, Budget, will be named Acting White House Chief of Staff, replacing General John Kelly, who has served our Country with distinction. Mick has done an outstanding job while in the Administration.... I look forward to working with him in this new capacity as we continue to MAKE AMERICA GREAT AGAIN! John will be staying until the end of the year. He is a GREAT PATRIOT and I want to personally thank him for his service!",i am pleased to announce that mick mulvaney director of the office of management amp budget will be named acting white house chief of staff replacing general john kelly who ha served our country with distinction mick ha done an outstanding job while in the administration i look forward to working with him in this new capacity a we continue to make america great again john will be staying until the end of the year he is a great patriot and i want to personally thank him for his service,0.009285714285681479,3.563675618881359e-05,0.00696428571427532,2.672756714166473e-05,0.004642857142812318,1.7818378094297717e-05,0.002321428571406159,8.909189047148858e-06
1.07009e+18,I am glad that my friend @EmmanuelMacron and the protestors in Paris have agreed with the conclusion I reached two years ago. The Paris Agreement is fatally flawed because it raises the price of energy for responsible countries while whitewashing some of the worst polluters.... in the world. I want clean air and clean water and have been making great strides in improving America’s environment. But American taxpayers – and American workers – shouldn’t pay to clean up others countries’ pollution. ,97609,23662,2018-04-12 22:56:00,2018-04-13 06:56:00,2018-04-13,06:56:00,6,2018,4,glad friend protestors paris agreed conclusion reached two year ago paris agreement fatally flawed raise price energy responsible country whitewashing worst polluter world want clean air clean water making great stride improving america environment american taxpayer american worker shouldnt pay clean others country pollution,I am glad that my friend @EmmanuelMacron and the protestors in Paris have agreed with the conclusion I reached two years ago. The Paris Agreement is fatally flawed because it raises the price of energy for responsible countries while whitewashing some of the worst polluters.... in the world. I want clean air and clean water and have been making great strides in improving America’s environment. But American taxpayers – and American workers – shouldn’t pay to clean up others countries’ pollution. ,I am glad that my friend and the protestors in Paris have agreed with the conclusion I reached two years ago. The Paris Agreement is fatally flawed because it raises the price of energy for responsible countries while whitewashing some of the worst polluters.... in the world. I want clean air and clean water and have been making great strides in improving America’s environment. But American taxpayers – and American workers – shouldn’t pay to clean up others countries’ pollution.,i am glad that my friend and the protestors in paris have agreed with the conclusion i reached two year ago the paris agreement is fatally flawed because it raise the price of energy for responsible country while whitewashing some of the worst polluter in the world i want clean air and clean water and have been making great stride in improving america s environment but american taxpayer and american worker shouldn t pay to clean up others country pollution,-0.040000000000020464,-0.00014995313964393802,-0.29000000000002046,-0.001087160262418071,-0.29000000000002046,-0.001087160262418071,-0.2300000000000182,-0.0008622305529522706
1.06827e+18,".@StephenMoore and Arthur Laffer, two very talented men, have just completed an incredible book on my Economic Policies or, as they call it, #TRUMPONOMICS.... They have really done a great job in capturing my long-held views and ideas. This book is on sale now - a terrific read of a really interesting subject! ",38491,8085,2018-11-29 22:14:00,2018-11-30 06:14:00,2018-11-30,06:14:00,6,2018,11,arthur laffer two talented men completed incredible book economic policy call really done great job capturing longheld view idea book sale terrific read really interesting subject,".@StephenMoore and Arthur Laffer, two very talented men, have just completed an incredible book on my Economic Policies or, as they call it, #TRUMPONOMICS.... They have really done a great job in capturing my long-held views and ideas. This book is on sale now - a terrific read of a really interesting subject! ",". and Arthur Laffer, two very talented men, have just completed an incredible book on my Economic Policies or, as they call it, .... They have really done a great job in capturing my long-held views and ideas. This book is on sale now - a terrific read of a really interesting subject!",and arthur laffer two very talented men have just completed an incredible book on my economic policy or a they call it they have really done a great job in capturing my longheld view and idea this book is on sale now a terrific read of a really interesting subject,-0.15999999999996817,-0.0005853729923534489,-0.12999999999999545,-0.00047561555628725517,0.01999999999998181,7.317162404412911e-05,0.025000000000034106,9.146453005536936e-05
1.06715e+18,"Brad Raffensperger will be a fantastic Secretary of State for Georgia - will work closely with @BrianKempGA. It is really important that you get out and vote for Brad - early voting.... starts today, election is on December 4th. @VoteBradRaff is tough on Crime and Borders, Loves our Military and Vets. He will be great for jobs! ",42867,9956,2018-11-26 20:20:00,2018-11-27 04:20:00,2018-11-27,04:20:00,4,2018,11,brad raffensperger fantastic secretary state georgia work closely really important get vote brad early voting start today election december th tough crime border love military vet great job,"Brad Raffensperger will be a fantastic Secretary of State for Georgia - will work closely with @BrianKempGA. It is really important that you get out and vote for Brad - early voting.... starts today, election is on December 4th. @VoteBradRaff is tough on Crime and Borders, Loves our Military and Vets. He will be great for jobs! ","Brad Raffensperger will be a fantastic Secretary of State for Georgia - will work closely with . It is really important that you get out and vote for Brad - early voting.... starts today, election is on December th. is tough on Crime and Borders, Loves our Military and Vets. He will be great for jobs!",brad raffensperger will be a fantastic secretary of state for georgia will work closely with it is really important that you get out and vote for brad early voting start today election is on december th is tough on crime and border love our military and vet he will be great for job,-0.3166666666666629,-0.00118535155031504,-0.26499999999998636,-0.0009919520868425468,-0.14999999999997726,-0.0005614823133070458,0.160000000000025,0.0005989144675276999
1.06359e+18,"Isn’t it ironic that large Caravans of people are marching to our border wanting U.S.A. asylum because they are fearful of being in their country - yet they are proudly waving.... their country’s flag. Can this be possible? Yes, because it is all a BIG CON, and the American taxpayer is paying for it! ",104351,24628,2018-11-17 00:43:00,2018-11-17 08:43:00,2018-11-17,08:43:00,8,2018,11,isnt ironic large caravan people marching border wanting u asylum fearful country yet proudly waving country flag possible yes big con american taxpayer paying,"Isn’t it ironic that large Caravans of people are marching to our border wanting U.S.A. asylum because they are fearful of being in their country - yet they are proudly waving.... their country’s flag. Can this be possible? Yes, because it is all a BIG CON, and the American taxpayer is paying for it! ","Isn’t it ironic that large Caravans of people are marching to our border wanting U.S.A. asylum because they are fearful of being in their country - yet they are proudly waving.... their country’s flag. Can this be possible? Yes, because it is all a BIG CON, and the American taxpayer is paying for it!",isn t it ironic that large caravan of people are marching to our border wanting u s a asylum because they are fearful of being in their country yet they are proudly waving their country s flag can this be possible yes because it is all a big con and the american taxpayer is paying for it,0.010535714285708764,3.8470609817938106e-05,0.007901785714295784,2.885295736350547e-05,0.00526785714282596,1.923530490886527e-05,0.00263392857141298,9.617652454432636e-06
1.05883e+18,"In all the time I’ve been President, almost two years, never once did Senator Bill Nelson call me to ask for help for the Great State of Florida. I never see him until election time.... Lake Okeechobee and all of the hurricane money were a passion for Rick Scott, who called endlessly on behalf of the People of Florida. Vote @ScottforFlorida! ",53756,13517,2018-03-11 21:12:00,2018-03-12 05:12:00,2018-03-12,05:12:00,5,2018,3,time ive president almost two year never senator bill nelson call ask help great state florida never see election time lake okeechobee hurricane money passion rick scott called endlessly behalf people florida vote,"In all the time I’ve been President, almost two years, never once did Senator Bill Nelson call me to ask for help for the Great State of Florida. I never see him until election time.... Lake Okeechobee and all of the hurricane money were a passion for Rick Scott, who called endlessly on behalf of the People of Florida. Vote @ScottforFlorida! ","In all the time I’ve been President, almost two years, never once did Senator Bill Nelson call me to ask for help for the Great State of Florida. I never see him until election time.... Lake Okeechobee and all of the hurricane money were a passion for Rick Scott, who called endlessly on behalf of the People of Florida. Vote !",in all the time i ve been president almost two year never once did senator bill nelson call me to ask for help for the great state of florida i never see him until election time lake okeechobee and all of the hurricane money were a passion for rick scott who called endlessly on behalf of the people of florida vote,0.046666666666624224,0.00016698274114081732,0.1033333333332962,0.0003697474982405846,0.214999999999975,0.0007693133431136615,0.1099999999999568,0.0003936021755464157
1.0563e+18,"All of America is in mourning over the mass murder of Jewish Americans at the Tree of Life Synagogue in Pittsburgh. We pray for those who perished and their loved ones, and our hearts go out to the brave police officers who sustained serious injuries... This evil Anti-Semitic attack is an assault on humanity. It will take all of us working together to extract the poison of Anti-Semitism from our world. We must unite to conquer hate. ",90355,19664,2018-10-27 21:41:00,2018-10-28 05:41:00,2018-10-28,05:41:00,5,2018,10,america mourning mass murder jewish american tree life synagogue pittsburgh pray perished loved one heart go brave police officer sustained serious injury evil antisemitic attack assault humanity take u working together extract poison antisemitism world must unite conquer hate,"All of America is in mourning over the mass murder of Jewish Americans at the Tree of Life Synagogue in Pittsburgh. We pray for those who perished and their loved ones, and our hearts go out to the brave police officers who sustained serious injuries... This evil Anti-Semitic attack is an assault on humanity. It will take all of us working together to extract the poison of Anti-Semitism from our world. We must unite to conquer hate. ","All of America is in mourning over the mass murder of Jewish Americans at the Tree of Life Synagogue in Pittsburgh. We pray for those who perished and their loved ones, and our hearts go out to the brave police officers who sustained serious injuries... This evil Anti-Semitic attack is an assault on humanity. It will take all of us working together to extract the poison of Anti-Semitism from our world. We must unite to conquer hate.",all of america is in mourning over the mass murder of jewish american at the tree of life synagogue in pittsburgh we pray for those who perished and their loved one and our heart go out to the brave police officer who sustained serious injury this evil antisemitic attack is an assault on humanity it will take all of u working together to extract the poison of antisemitism from our world we must unite to conquer hate,0.01767857142857565,6.647942077489531e-05,0.013258928571417528,4.985956558111804e-05,0.008839285714259404,3.3239710387340774e-05,0.004419642857158124,1.6619855193777266e-05
1.03708e+18,"The Brett Kavanaugh hearings for the future Justice of the Supreme Court are truly a display of how mean, angry, and despicable the other side is. They will say anything, and are only.... looking to inflict pain and embarrassment to one of the most highly renowned jurists to ever appear before Congress. So sad to see! ",77206,17450,2018-04-09 20:41:00,2018-04-10 04:41:00,2018-04-10,04:41:00,4,2018,4,brett kavanaugh hearing future justice supreme court truly display mean angry despicable side say anything looking inflict pain embarrassment one highly renowned jurist ever appear congress sad see,"The Brett Kavanaugh hearings for the future Justice of the Supreme Court are truly a display of how mean, angry, and despicable the other side is. They will say anything, and are only.... looking to inflict pain and embarrassment to one of the most highly renowned jurists to ever appear before Congress. So sad to see! ","The Brett Kavanaugh hearings for the future Justice of the Supreme Court are truly a display of how mean, angry, and despicable the other side is. They will say anything, and are only.... looking to inflict pain and embarrassment to one of the most highly renowned jurists to ever appear before Congress. So sad to see!",the brett kavanaugh hearing for the future justice of the supreme court are truly a display of how mean angry and despicable the other side is they will say anything and are only looking to inflict pain and embarrassment to one of the most highly renowned jurist to ever appear before congress so sad to see,0.2286666666666406,0.0008660041608595429,0.28199999999998226,0.0010679876386110944,0.05200000000002092,0.00019693389080781114,0.08199999999999363,0.0003105495970429378
1.03491e+18,"STATEMENT FROM THE WHITE HOUSEPresident Donald J. Trump feels strongly that North Korea is under tremendous pressure from China because of our major trade disputes with the Chinese Government. At the same time, we also know that China is providing North Korea with... considerable aid, including money, fuel, fertilizer and various other commodities. This is not helpful! Nonetheless, the President believes that his relationship with Kim Jong Un is a very good and warm one, and there is no reason at this time to be spending large amounts... of money on joint U.S.-South Korea war games. Besides, the President can instantly start the joint exercises again with South Korea, and Japan, if he so chooses. If he does, they will be far bigger than ever before. As for the U.S.–China trade disputes, and other... differences, they will be resolved in time by President Trump and China’s great President Xi Jinping. Their relationship and bond remain very strong. ",51825,12518,2018-08-29 21:23:00,2018-08-30 05:23:00,2018-08-30,05:23:00,5,2018,8,statement white housepresident donald j trump feel strongly north korea tremendous pressure china major trade dispute chinese government time also know china providing north korea considerable aid including money fuel fertilizer various commodity helpful nonetheless president belief relationship kim jong un good warm one reason time spending large amount money joint u south korea war game besides president instantly start joint exercise south korea japan chooses doe far bigger ever uschina trade dispute difference resolved time president trump china great president xi jinping relationship bond remain strong,"STATEMENT FROM THE WHITE HOUSEPresident Donald J. Trump feels strongly that North Korea is under tremendous pressure from China because of our major trade disputes with the Chinese Government. At the same time, we also know that China is providing North Korea with... considerable aid, including money, fuel, fertilizer and various other commodities. This is not helpful! Nonetheless, the President believes that his relationship with Kim Jong Un is a very good and warm one, and there is no reason at this time to be spending large amounts... of money on joint U.S.-South Korea war games. Besides, the President can instantly start the joint exercises again with South Korea, and Japan, if he so chooses. If he does, they will be far bigger than ever before. As for the U.S.–China trade disputes, and other... differences, they will be resolved in time by President Trump and China’s great President Xi Jinping. Their relationship and bond remain very strong. ","STATEMENT FROM THE WHITE HOUSEPresident Donald J. Trump feels strongly that North Korea is under tremendous pressure from China because of our major trade disputes with the Chinese Government. At the same time, we also know that China is providing North Korea with... considerable aid, including money, fuel, fertilizer and various other commodities. This is not helpful! Nonetheless, the President believes that his relationship with Kim Jong Un is a very good and warm one, and there is no reason at this time to be spending large amounts... of money on joint U.S.-South Korea war games. Besides, the President can instantly start the joint exercises again with South Korea, and Japan, if he so chooses. If he does, they will be far bigger than ever before. As for the U.S.–China trade disputes, and other... differences, they will be resolved in time by President Trump and China’s great President Xi Jinping. Their relationship and bond remain very strong.",statement from the white housepresident donald j trump feel strongly that north korea is under tremendous pressure from china because of our major trade dispute with the chinese government at the same time we also know that china is providing north korea with considerable aid including money fuel fertilizer and various other commodity this is not helpful nonetheless the president belief that his relationship with kim jong un is a very good and warm one and there is no reason at this time to be spending large amount of money on joint u s south korea war game besides the president can instantly start the joint exercise again with south korea and japan if he so chooses if he doe they will be far bigger than ever before a for the u s china trade dispute and other difference they will be resolved in time by president trump and china s great president xi jinping their relationship and bond remain very strong,-0.07000000000005002,-0.00024062424804939677,-0.020000000000038654,-6.874978515705426e-05,0.03999999999996362,0.0001374995703137177,0.08749999999997726,0.00030078031006145286
1.03274e+18,".@cindyhydesmith has helped me put America First! She’s strong on the Wall, is helping me create Jobs, loves our Vets and fights for our conservative judges... Cindy has voted for our Agenda in the Senate 100% of the time and has my complete and total Endorsement. We need Cindy to win in Mississippi! ",55186,11716,2018-08-23 21:10:00,2018-08-24 05:10:00,2018-08-24,05:10:00,5,2018,8,ha helped put america first shes strong wall helping create job love vet fight conservative judge cindy ha voted agenda senate time ha complete total endorsement need cindy win mississippi,".@cindyhydesmith has helped me put America First! She’s strong on the Wall, is helping me create Jobs, loves our Vets and fights for our conservative judges... Cindy has voted for our Agenda in the Senate 100% of the time and has my complete and total Endorsement. We need Cindy to win in Mississippi! ",". has helped me put America First! She’s strong on the Wall, is helping me create Jobs, loves our Vets and fights for our conservative judges... Cindy has voted for our Agenda in the Senate % of the time and has my complete and total Endorsement. We need Cindy to win in Mississippi!",ha helped me put america first she s strong on the wall is helping me create job love our vet and fight for our conservative judge cindy ha voted for our agenda in the senate of the time and ha my complete and total endorsement we need cindy to win in mississippi,0.08000000000004093,0.0002794466955429682,0.055000000000063665,0.00019211960318591474,-0.03666666666663332,-0.00012807973545701174,-0.005999999999971806,-2.0958502165613408e-05
1.02592e+18,"A great night in Ohio’s 12th Congressional District with Troy Balderson! Troy loves Ohio, and he loves the people of Ohio. He will be fighting for you all the way... Danny O’Connor is a total puppet for Nancy Pelosi and Maxine Waters – Danny wants to raise your taxes, open your borders, and take away your 2nd Amendment. Vote for Troy on Tuesday! ",66798,12982,2018-05-08 01:43:00,2018-05-08 09:43:00,2018-05-08,09:43:00,9,2018,5,great night ohio th congressional district troy balderson troy love ohio love people ohio fighting way danny oconnor total puppet nancy pelosi maxine water danny want raise tax open border take away nd amendment vote troy tuesday,"A great night in Ohio’s 12th Congressional District with Troy Balderson! Troy loves Ohio, and he loves the people of Ohio. He will be fighting for you all the way... Danny O’Connor is a total puppet for Nancy Pelosi and Maxine Waters – Danny wants to raise your taxes, open your borders, and take away your 2nd Amendment. Vote for Troy on Tuesday! ","A great night in Ohio’s th Congressional District with Troy Balderson! Troy loves Ohio, and he loves the people of Ohio. He will be fighting for you all the way... Danny O’Connor is a total puppet for Nancy Pelosi and Maxine Waters – Danny wants to raise your taxes, open your borders, and take away your nd Amendment. Vote for Troy on Tuesday!",a great night in ohio s th congressional district with troy balderson troy love ohio and he love the people of ohio he will be fighting for you all the way danny o connor is a total puppet for nancy pelosi and maxine water danny want to raise your tax open your border and take away your nd amendment vote for troy on tuesday,0.3450000000000273,0.0012954097437342619,-0.1150000000000091,-0.00043180324791142064,0.05500000000000682,0.00020651459682721046,-0.27499999999997726,-0.0010325729841358388
